========= Job started  at Wed Mar 25 11:38:56 CET 2026 ==========
My jobid: 4586710
My array id: 6
cuequivariance or cuequivariance_torch is not available. Cuequivariance acceleration will be disabled.
['Ni', 'Cu', 'Rh', 'Ir', 'Pd']
Using float32 for MACECalculator, which is faster but less accurate. Recommended for MD. Use float64 for geometry optimization.
      Step     Time          Energy          fmax
BFGS:    3 12:12:13     -381.087006        1.177464
BFGS:    4 12:12:13     -381.963043        2.094206
BFGS:    5 12:12:13     -382.544250        1.673433
BFGS:    6 12:12:13     -385.445282        1.126530
BFGS:    7 12:12:13     -386.920471        1.645513
BFGS:    8 12:12:13     -387.580841        1.692349
BFGS:    9 12:12:13     -389.354797        1.821085
BFGS:   10 12:12:13     -391.070129        1.948643
BFGS:   11 12:12:13     -392.088043        1.496393
BFGS:   12 12:12:13     -392.713898        1.306369
BFGS:   13 12:12:14     -393.870148        1.268232
BFGS:   14 12:12:14     -394.967499        1.382478
BFGS:   15 12:12:14     -395.737671        1.155402
BFGS:   16 12:12:14     -396.384979        1.101721
BFGS:   17 12:12:14     -396.691284        0.794856
BFGS:   18 12:12:14     -397.013031        0.610508
BFGS:   19 12:12:14     -397.312347        0.612466
BFGS:   20 12:12:14     -397.523346        0.663765
BFGS:   21 12:12:14     -397.705750        0.577535
BFGS:   22 12:12:14     -397.863861        0.399553
BFGS:   23 12:12:14     -397.991272        0.354988
BFGS:   24 12:12:14     -398.084045        0.377829
BFGS:   25 12:12:14     -398.173096        0.345272
BFGS:   26 12:12:14     -398.279541        0.353378
BFGS:   27 12:12:14     -398.374390        0.323611
BFGS:   28 12:12:14     -398.434784        0.342894
BFGS:   29 12:12:14     -398.481506        0.264127
BFGS:   30 12:12:14     -398.535095        0.290924
BFGS:   31 12:12:14     -398.593231        0.253271
BFGS:   32 12:12:14     -398.642731        0.247733
BFGS:   33 12:12:15     -398.684875        0.243463
BFGS:   34 12:12:15     -398.734558        0.249009
BFGS:   35 12:12:15     -398.795013        0.246168
BFGS:   36 12:12:15     -398.857758        0.335691
BFGS:   37 12:12:15     -398.915985        0.373765
BFGS:   38 12:12:15     -398.977112        0.326067
BFGS:   39 12:12:15     -399.053558        0.332555
BFGS:   40 12:12:15     -399.138336        0.366010
BFGS:   41 12:12:15     -399.221924        0.484131
BFGS:   42 12:12:15     -399.313202        0.513292
BFGS:   43 12:12:15     -399.401398        0.393115
BFGS:   44 12:12:15     -399.484314        0.377400
BFGS:   45 12:12:15     -399.527069        0.321053
BFGS:   46 12:12:15     -399.582184        0.346582
BFGS:   47 12:12:15     -399.629974        0.288732
BFGS:   48 12:12:15     -399.681946        0.219033
BFGS:   49 12:12:15     -399.732941        0.297221
BFGS:   50 12:12:15     -399.774445        0.358340
BFGS:   51 12:12:15     -399.814758        0.299683
BFGS:   52 12:12:15     -399.855957        0.199139
BFGS:   53 12:12:16     -399.890167        0.248198
BFGS:   54 12:12:16     -399.912598        0.224045
BFGS:   55 12:12:16     -399.931274        0.186174
BFGS:   56 12:12:16     -399.947510        0.177166
BFGS:   57 12:12:16     -399.966034        0.138513
BFGS:   58 12:12:16     -399.980713        0.193537
BFGS:   59 12:12:16     -399.992554        0.196894
BFGS:   60 12:12:16     -400.006927        0.138077
BFGS:   61 12:12:16     -400.022369        0.100045
BFGS:   62 12:12:16     -400.033325        0.116610
BFGS:   63 12:12:16     -400.042389        0.105898
BFGS:   64 12:12:16     -400.052277        0.099125
BFGS:   65 12:12:16     -400.066010        0.112337
BFGS:   66 12:12:16     -400.080536        0.158392
BFGS:   67 12:12:16     -400.094635        0.189828
BFGS:   68 12:12:16     -400.109924        0.180231
BFGS:   69 12:12:16     -400.132324        0.198039
BFGS:   70 12:12:16     -400.166168        0.312366
BFGS:   71 12:12:16     -400.205017        0.396351
BFGS:   72 12:12:17     -400.247192        0.401122
BFGS:   73 12:12:17     -400.293884        0.356973
BFGS:   74 12:12:17     -400.354126        0.240945
BFGS:   75 12:12:17     -400.391998        0.274922
BFGS:   76 12:12:17     -400.440094        0.277082
BFGS:   77 12:12:17     -400.469421        0.253012
BFGS:   78 12:12:17     -400.498749        0.206339
BFGS:   79 12:12:17     -400.526733        0.152901
BFGS:   80 12:12:17     -400.552460        0.180946
BFGS:   81 12:12:17     -400.570221        0.175532
BFGS:   82 12:12:17     -400.588501        0.135360
BFGS:   83 12:12:17     -400.607178        0.119232
BFGS:   84 12:12:17     -400.620300        0.112237
BFGS:   85 12:12:17     -400.628143        0.113942
BFGS:   86 12:12:17     -400.634399        0.115018
BFGS:   87 12:12:17     -400.641876        0.108806
BFGS:   88 12:12:17     -400.648743        0.082003
BFGS:   89 12:12:17     -400.653778        0.084132
BFGS:   90 12:12:17     -400.657959        0.075454
BFGS:   91 12:12:17     -400.662109        0.061536
BFGS:   92 12:12:18     -400.665527        0.060199
BFGS:   93 12:12:18     -400.667816        0.057001
BFGS:   94 12:12:18     -400.669464        0.049069
      Step     Time          Energy          fmax
BFGS:    0 12:12:18     -404.768616        2.803798
BFGS:    1 12:12:18     -405.697998        2.707535
BFGS:    2 12:12:18     -409.802124        1.811587
BFGS:    3 12:12:18     -412.348022        1.274888
BFGS:    4 12:12:18     -413.103516        2.210517
BFGS:    5 12:12:18     -413.898193        2.058362
BFGS:    6 12:12:18     -416.432556        1.990596
BFGS:    7 12:12:18     -417.403931        1.564809
BFGS:    8 12:12:18     -418.351898        1.362792
BFGS:    9 12:12:18     -419.551056        1.478962
BFGS:   10 12:12:18     -421.173767        1.568925
BFGS:   11 12:12:18     -422.564453        1.574160
BFGS:   12 12:12:18     -423.338104        1.296519
BFGS:   13 12:12:18     -424.106781        1.170533
BFGS:   14 12:12:18     -425.220520        1.257628
BFGS:   15 12:12:18     -425.959595        1.275109
BFGS:   16 12:12:18     -426.349426        0.884000
BFGS:   17 12:12:19     -426.591705        0.641290
BFGS:   18 12:12:19     -426.832367        0.594940
BFGS:   19 12:12:19     -427.039398        0.763534
BFGS:   20 12:12:19     -427.177307        0.613094
BFGS:   21 12:12:19     -427.274719        0.418991
BFGS:   22 12:12:19     -427.375458        0.343982
BFGS:   23 12:12:19     -427.461700        0.450230
BFGS:   24 12:12:19     -427.523132        0.422373
BFGS:   25 12:12:19     -427.570374        0.298456
BFGS:   26 12:12:19     -427.614563        0.224688
BFGS:   27 12:12:19     -427.657471        0.277197
BFGS:   28 12:12:19     -427.696075        0.305948
BFGS:   29 12:12:19     -427.731750        0.265430
BFGS:   30 12:12:19     -427.766602        0.213280
BFGS:   31 12:12:19     -427.794220        0.227243
BFGS:   32 12:12:19     -427.812225        0.255883
BFGS:   33 12:12:19     -427.826569        0.193965
BFGS:   34 12:12:19     -427.841522        0.135193
BFGS:   35 12:12:19     -427.856537        0.142982
BFGS:   36 12:12:19     -427.867981        0.163873
BFGS:   37 12:12:20     -427.875671        0.118674
BFGS:   38 12:12:20     -427.881531        0.085846
BFGS:   39 12:12:20     -427.886993        0.070816
BFGS:   40 12:12:20     -427.891388        0.090462
BFGS:   41 12:12:20     -427.895142        0.075351
BFGS:   42 12:12:20     -427.899506        0.066831
BFGS:   43 12:12:20     -427.904755        0.069849
BFGS:   44 12:12:20     -427.910553        0.087315
BFGS:   45 12:12:20     -427.915924        0.076788
BFGS:   46 12:12:20     -427.920898        0.058572
BFGS:   47 12:12:20     -427.925934        0.054402
BFGS:   48 12:12:20     -427.930695        0.071651
BFGS:   49 12:12:20     -427.935120        0.064495
BFGS:   50 12:12:20     -427.939697        0.047660
      Step     Time          Energy          fmax
BFGS:    0 12:12:20     -396.776886        2.813509
BFGS:    1 12:12:20     -397.529297        2.694899
BFGS:    2 12:12:20     -400.936920        1.707147
BFGS:    3 12:12:20     -403.377441        1.391979
BFGS:    4 12:12:20     -404.585327        3.620174
BFGS:    5 12:12:20     -405.678986        2.697557
BFGS:    6 12:12:21     -408.220917        1.746900
BFGS:    7 12:12:21     -409.729980        1.694261
BFGS:    8 12:12:21     -410.587708        1.596647
BFGS:    9 12:12:21     -411.836609        1.817443
BFGS:   10 12:12:21     -413.379059        2.153614
BFGS:   11 12:12:21     -415.331055        1.803569
BFGS:   12 12:12:21     -416.847260        1.403042
BFGS:   13 12:12:21     -417.530884        1.293859
BFGS:   14 12:12:21     -418.300079        1.548413
BFGS:   15 12:12:21     -419.223389        1.398254
BFGS:   16 12:12:21     -419.676117        0.899632
BFGS:   17 12:12:21     -419.937012        0.713130
BFGS:   18 12:12:21     -420.188782        0.753812
BFGS:   19 12:12:21     -420.380981        0.554563
BFGS:   20 12:12:21     -420.499847        0.438018
BFGS:   21 12:12:21     -420.591156        0.511384
BFGS:   22 12:12:21     -420.692780        0.615606
BFGS:   23 12:12:21     -420.802765        0.514404
BFGS:   24 12:12:21     -420.878021        0.297975
BFGS:   25 12:12:21     -420.931580        0.334550
BFGS:   26 12:12:22     -420.989197        0.311321
BFGS:   27 12:12:22     -421.052979        0.398054
BFGS:   28 12:12:22     -421.108978        0.327131
BFGS:   29 12:12:22     -421.149872        0.291377
BFGS:   30 12:12:22     -421.183319        0.226805
BFGS:   31 12:12:22     -421.220367        0.268433
BFGS:   32 12:12:22     -421.255096        0.261514
BFGS:   33 12:12:22     -421.278778        0.189517
BFGS:   34 12:12:22     -421.298309        0.174842
BFGS:   35 12:12:22     -421.318115        0.204064
BFGS:   36 12:12:22     -421.335815        0.206259
BFGS:   37 12:12:22     -421.349487        0.143482
BFGS:   38 12:12:22     -421.360992        0.146226
BFGS:   39 12:12:22     -421.373291        0.143748
BFGS:   40 12:12:22     -421.387360        0.139400
BFGS:   41 12:12:22     -421.399811        0.128439
BFGS:   42 12:12:22     -421.408783        0.144380
BFGS:   43 12:12:22     -421.415924        0.098616
BFGS:   44 12:12:22     -421.422852        0.096299
BFGS:   45 12:12:22     -421.430084        0.100699
BFGS:   46 12:12:23     -421.438141        0.147388
BFGS:   47 12:12:23     -421.447083        0.133574
BFGS:   48 12:12:23     -421.456512        0.085075
BFGS:   49 12:12:23     -421.465729        0.082051
BFGS:   50 12:12:23     -421.474609        0.131259
BFGS:   51 12:12:23     -421.484375        0.148888
BFGS:   52 12:12:23     -421.495148        0.105983
BFGS:   53 12:12:23     -421.504974        0.077421
BFGS:   54 12:12:23     -421.513000        0.072864
BFGS:   55 12:12:23     -421.520691        0.115679
BFGS:   56 12:12:23     -421.530212        0.112113
BFGS:   57 12:12:23     -421.540436        0.072588
BFGS:   58 12:12:23     -421.548157        0.060912
BFGS:   59 12:12:23     -421.553650        0.057999
BFGS:   60 12:12:23     -421.558990        0.073615
BFGS:   61 12:12:23     -421.565002        0.055968
BFGS:   62 12:12:23     -421.571014        0.048671
      Step     Time          Energy          fmax
BFGS:    0 12:12:23     -383.099548        2.899107
BFGS:    1 12:12:23     -383.899414        2.803862
BFGS:    2 12:12:23     -387.431763        1.856415
BFGS:    3 12:12:24     -390.027710        1.431061
BFGS:    4 12:12:24     -391.516296        3.834003
BFGS:    5 12:12:24     -392.867188        3.045071
BFGS:    6 12:12:24     -394.921143        1.748781
BFGS:    7 12:12:24     -395.846008        1.498190
BFGS:    8 12:12:24     -397.543335        1.808197
BFGS:    9 12:12:24     -398.657043        2.079973
BFGS:   10 12:12:24     -399.829468        2.075310
BFGS:   11 12:12:24     -401.625122        1.669171
BFGS:   12 12:12:24     -402.849976        2.074258
BFGS:   13 12:12:24     -403.630676        1.948190
BFGS:   14 12:12:24     -405.338318        1.054245
BFGS:   15 12:12:24     -405.817139        0.922969
BFGS:   16 12:12:24     -406.288391        0.899139
BFGS:   17 12:12:24     -406.630310        0.803701
BFGS:   18 12:12:24     -407.036072        0.737210
BFGS:   19 12:12:24     -407.251465        0.665371
BFGS:   20 12:12:24     -407.408691        0.557408
BFGS:   21 12:12:24     -407.527588        0.500564
BFGS:   22 12:12:24     -407.650085        0.413865
BFGS:   23 12:12:25     -407.721619        0.311096
BFGS:   24 12:12:25     -407.775818        0.351386
BFGS:   25 12:12:25     -407.832214        0.322400
BFGS:   26 12:12:25     -407.891785        0.321968
BFGS:   27 12:12:25     -407.938293        0.333897
BFGS:   28 12:12:25     -407.976013        0.256096
BFGS:   29 12:12:25     -408.018555        0.333511
BFGS:   30 12:12:25     -408.067688        0.339632
BFGS:   31 12:12:25     -408.109375        0.233985
BFGS:   32 12:12:25     -408.138428        0.187793
BFGS:   33 12:12:25     -408.161682        0.205935
BFGS:   34 12:12:25     -408.186096        0.197701
BFGS:   35 12:12:25     -408.209961        0.195758
BFGS:   36 12:12:25     -408.229919        0.216608
BFGS:   37 12:12:25     -408.247498        0.212652
BFGS:   38 12:12:25     -408.265686        0.188030
BFGS:   39 12:12:25     -408.282532        0.169339
BFGS:   40 12:12:25     -408.294861        0.158423
BFGS:   41 12:12:25     -408.305176        0.135272
BFGS:   42 12:12:26     -408.316772        0.128092
BFGS:   43 12:12:26     -408.329712        0.105533
BFGS:   44 12:12:26     -408.340942        0.103861
BFGS:   45 12:12:26     -408.350403        0.124874
BFGS:   46 12:12:26     -408.361023        0.148051
BFGS:   47 12:12:26     -408.375488        0.153940
BFGS:   48 12:12:26     -408.391357        0.128574
BFGS:   49 12:12:26     -408.405701        0.105127
BFGS:   50 12:12:26     -408.418335        0.109620
BFGS:   51 12:12:26     -408.431030        0.136816
BFGS:   52 12:12:26     -408.444519        0.112930
BFGS:   53 12:12:26     -408.456970        0.100801
BFGS:   54 12:12:26     -408.468140        0.104409
BFGS:   55 12:12:26     -408.480652        0.140710
BFGS:   56 12:12:26     -408.495544        0.156091
BFGS:   57 12:12:26     -408.509094        0.110034
BFGS:   58 12:12:26     -408.519409        0.094058
BFGS:   59 12:12:26     -408.529114        0.098375
BFGS:   60 12:12:26     -408.540039        0.120604
BFGS:   61 12:12:26     -408.551147        0.095847
BFGS:   62 12:12:27     -408.560242        0.080477
BFGS:   63 12:12:27     -408.567932        0.068882
BFGS:   64 12:12:27     -408.576111        0.088140
BFGS:   65 12:12:27     -408.585388        0.085283
BFGS:   66 12:12:27     -408.592957        0.089263
BFGS:   67 12:12:27     -408.598877        0.095389
BFGS:   68 12:12:27     -408.603882        0.078829
BFGS:   69 12:12:27     -408.611206        0.080698
BFGS:   70 12:12:27     -408.617188        0.057879
BFGS:   71 12:12:27     -408.624329        0.054911
BFGS:   72 12:12:27     -408.628052        0.052877
BFGS:   73 12:12:27     -408.634033        0.055578
BFGS:   74 12:12:27     -408.640320        0.046420
      Step     Time          Energy          fmax
BFGS:    0 12:12:27     -394.655792        2.395122
BFGS:    1 12:12:27     -395.573181        2.338710
BFGS:    2 12:12:27     -400.393188        1.757350
BFGS:    3 12:12:27     -403.642914        1.393273
BFGS:    4 12:12:27     -405.001343        2.787335
BFGS:    5 12:12:27     -405.911591        1.918173
BFGS:    6 12:12:27     -408.278229        1.495668
BFGS:    7 12:12:28     -409.294403        1.253249
BFGS:    8 12:12:28     -410.215271        1.654300
BFGS:    9 12:12:28     -411.257599        2.044827
BFGS:   10 12:12:28     -412.622742        2.130377
BFGS:   11 12:12:28     -414.506165        1.769579
BFGS:   12 12:12:28     -415.501373        1.351258
BFGS:   13 12:12:28     -415.976044        1.358664
BFGS:   14 12:12:28     -417.186920        0.911440
BFGS:   15 12:12:28     -417.592316        0.924208
BFGS:   16 12:12:28     -417.946838        0.843846
BFGS:   17 12:12:28     -418.248291        0.688283
BFGS:   18 12:12:28     -418.505035        0.615924
BFGS:   19 12:12:28     -418.624908        0.541595
BFGS:   20 12:12:28     -418.721252        0.480111
BFGS:   21 12:12:28     -418.816925        0.473974
BFGS:   22 12:12:28     -418.905365        0.432389
BFGS:   23 12:12:28     -418.974487        0.432653
BFGS:   24 12:12:28     -419.030304        0.426280
BFGS:   25 12:12:28     -419.085480        0.274438
BFGS:   26 12:12:28     -419.138367        0.275106
BFGS:   27 12:12:29     -419.180725        0.286659
BFGS:   28 12:12:29     -419.218292        0.318972
BFGS:   29 12:12:29     -419.259094        0.236596
BFGS:   30 12:12:29     -419.298920        0.256024
BFGS:   31 12:12:29     -419.333557        0.276232
BFGS:   32 12:12:29     -419.363495        0.258887
BFGS:   33 12:12:29     -419.390472        0.193933
BFGS:   34 12:12:29     -419.413361        0.145977
BFGS:   35 12:12:29     -419.431274        0.145137
BFGS:   36 12:12:29     -419.447784        0.192302
BFGS:   37 12:12:29     -419.467804        0.181708
BFGS:   38 12:12:29     -419.489899        0.171003
BFGS:   39 12:12:29     -419.509460        0.175597
BFGS:   40 12:12:29     -419.526428        0.126214
BFGS:   41 12:12:29     -419.543640        0.139970
BFGS:   42 12:12:29     -419.561279        0.106431
BFGS:   43 12:12:29     -419.576508        0.110438
BFGS:   44 12:12:29     -419.589874        0.125683
BFGS:   45 12:12:29     -419.606934        0.179662
BFGS:   46 12:12:29     -419.632874        0.198567
BFGS:   47 12:12:30     -419.663422        0.167668
BFGS:   48 12:12:30     -419.686768        0.194739
BFGS:   49 12:12:30     -419.705383        0.177266
BFGS:   50 12:12:30     -419.725708        0.209852
BFGS:   51 12:12:30     -419.753204        0.227765
BFGS:   52 12:12:30     -419.781555        0.155573
BFGS:   53 12:12:30     -419.807159        0.161830
BFGS:   54 12:12:30     -419.827728        0.178084
BFGS:   55 12:12:30     -419.866760        0.239049
BFGS:   56 12:12:30     -419.885559        0.287093
BFGS:   57 12:12:30     -419.925232        0.218361
BFGS:   58 12:12:30     -419.973755        0.189908
BFGS:   59 12:12:30     -419.997681        0.196761
BFGS:   60 12:12:30     -420.050415        0.225256
BFGS:   61 12:12:30     -420.086334        0.195148
BFGS:   62 12:12:30     -420.115662        0.180238
BFGS:   63 12:12:30     -420.139069        0.164396
BFGS:   64 12:12:30     -420.166077        0.177182
BFGS:   65 12:12:30     -420.203979        0.164886
BFGS:   66 12:12:30     -420.223724        0.180980
BFGS:   67 12:12:31     -420.250763        0.151113
BFGS:   68 12:12:31     -420.269928        0.123776
BFGS:   69 12:12:31     -420.290466        0.111928
BFGS:   70 12:12:31     -420.306030        0.106392
BFGS:   71 12:12:31     -420.317841        0.105362
BFGS:   72 12:12:31     -420.329407        0.091538
BFGS:   73 12:12:31     -420.341217        0.075007
BFGS:   74 12:12:31     -420.351624        0.088567
BFGS:   75 12:12:31     -420.358368        0.074209
BFGS:   76 12:12:31     -420.365082        0.066166
BFGS:   77 12:12:31     -420.370850        0.066073
BFGS:   78 12:12:31     -420.376221        0.064700
BFGS:   79 12:12:31     -420.379639        0.059018
BFGS:   80 12:12:31     -420.383301        0.043264
      Step     Time          Energy          fmax
BFGS:    0 12:12:31     -368.794556        2.224880
BFGS:    1 12:12:31     -369.549225        2.144620
BFGS:    2 12:12:31     -373.895752        1.560238
BFGS:    3 12:12:31     -376.979187        1.088220
BFGS:    4 12:12:31     -378.268188        2.297242
BFGS:    5 12:12:32     -379.071228        1.833077
BFGS:    6 12:12:32     -382.075195        1.412367
BFGS:    7 12:12:32     -383.355225        1.689521
BFGS:    8 12:12:32     -383.893890        1.420964
BFGS:    9 12:12:32     -385.348969        1.272670
BFGS:   10 12:12:32     -386.226440        1.116180
BFGS:   11 12:12:32     -386.865356        1.325684
BFGS:   12 12:12:32     -387.638489        1.573865
BFGS:   13 12:12:32     -388.879761        1.523563
BFGS:   14 12:12:32     -390.002960        1.325842
BFGS:   15 12:12:32     -390.849670        1.259625
BFGS:   16 12:12:32     -391.491364        1.237292
BFGS:   17 12:12:32     -392.202362        0.921947
BFGS:   18 12:12:32     -392.898163        1.137382
BFGS:   19 12:12:32     -393.478027        1.035389
BFGS:   20 12:12:32     -393.966736        1.102682
BFGS:   21 12:12:32     -394.380920        0.975181
BFGS:   22 12:12:32     -394.733124        0.698589
BFGS:   23 12:12:32     -394.982422        0.653549
BFGS:   24 12:12:32     -395.164368        0.680108
BFGS:   25 12:12:33     -395.323364        0.573695
BFGS:   26 12:12:33     -395.472198        0.397260
BFGS:   27 12:12:33     -395.573486        0.424810
BFGS:   28 12:12:33     -395.660675        0.531650
BFGS:   29 12:12:33     -395.772095        0.533815
BFGS:   30 12:12:33     -395.885559        0.446624
BFGS:   31 12:12:33     -395.973969        0.399611
BFGS:   32 12:12:33     -396.036224        0.330223
BFGS:   33 12:12:33     -396.100922        0.383786
BFGS:   34 12:12:33     -396.191193        0.432837
BFGS:   35 12:12:33     -396.271759        0.348693
BFGS:   36 12:12:33     -396.323761        0.277093
BFGS:   37 12:12:33     -396.368805        0.317073
BFGS:   38 12:12:33     -396.417084        0.303161
BFGS:   39 12:12:33     -396.457001        0.300529
BFGS:   40 12:12:33     -396.486877        0.241942
BFGS:   41 12:12:33     -396.513367        0.212916
BFGS:   42 12:12:33     -396.542114        0.182491
BFGS:   43 12:12:33     -396.568817        0.224426
BFGS:   44 12:12:33     -396.591125        0.166160
BFGS:   45 12:12:34     -396.612732        0.196980
BFGS:   46 12:12:34     -396.640167        0.227539
BFGS:   47 12:12:34     -396.671661        0.257785
BFGS:   48 12:12:34     -396.699463        0.290826
BFGS:   49 12:12:34     -396.722382        0.250563
BFGS:   50 12:12:34     -396.748077        0.236277
BFGS:   51 12:12:34     -396.782562        0.259838
BFGS:   52 12:12:34     -396.821503        0.344692
BFGS:   53 12:12:34     -396.858368        0.347304
BFGS:   54 12:12:34     -396.893890        0.275818
BFGS:   55 12:12:34     -396.933044        0.291632
BFGS:   56 12:12:34     -396.970428        0.277400
BFGS:   57 12:12:34     -397.001526        0.272089
BFGS:   58 12:12:34     -397.022888        0.212431
BFGS:   59 12:12:34     -397.041595        0.199301
BFGS:   60 12:12:34     -397.062439        0.183852
BFGS:   61 12:12:34     -397.077728        0.184641
BFGS:   62 12:12:34     -397.088074        0.134414
BFGS:   63 12:12:34     -397.097778        0.125110
BFGS:   64 12:12:34     -397.107941        0.138307
BFGS:   65 12:12:35     -397.116730        0.092526
BFGS:   66 12:12:35     -397.122192        0.079868
BFGS:   67 12:12:35     -397.127075        0.072611
BFGS:   68 12:12:35     -397.132294        0.061166
BFGS:   69 12:12:35     -397.138062        0.073823
BFGS:   70 12:12:35     -397.142944        0.069272
BFGS:   71 12:12:35     -397.147858        0.077490
BFGS:   72 12:12:35     -397.153259        0.053796
BFGS:   73 12:12:35     -397.158783        0.053555
BFGS:   74 12:12:35     -397.162872        0.046663
      Step     Time          Energy          fmax
BFGS:    0 12:12:35     -397.649078        2.003570
BFGS:    1 12:12:35     -398.514008        1.957858
BFGS:    2 12:12:35     -403.686279        1.416205
BFGS:    3 12:12:35     -405.781281        3.670002
BFGS:    4 12:12:35     -406.640717        2.444551
BFGS:    5 12:12:35     -409.404907        1.519687
BFGS:    6 12:12:35     -410.528778        1.570470
BFGS:    7 12:12:35     -411.413239        1.540025
BFGS:    8 12:12:35     -412.570374        1.622044
BFGS:    9 12:12:35     -413.921753        1.660711
BFGS:   10 12:12:36     -415.395813        1.571393
BFGS:   11 12:12:36     -416.617981        1.930885
BFGS:   12 12:12:36     -417.441986        2.126546
BFGS:   13 12:12:36     -418.916931        1.617492
BFGS:   14 12:12:36     -419.797913        1.191196
BFGS:   15 12:12:36     -420.638916        1.049556
BFGS:   16 12:12:36     -420.903320        0.974892
BFGS:   17 12:12:36     -421.314117        0.510972
BFGS:   18 12:12:36     -421.464569        0.487287
BFGS:   19 12:12:36     -421.561890        0.511533
BFGS:   20 12:12:36     -421.647278        0.602754
BFGS:   21 12:12:36     -421.744690        0.449099
BFGS:   22 12:12:36     -421.806335        0.254155
BFGS:   23 12:12:36     -421.841431        0.214595
BFGS:   24 12:12:36     -421.872314        0.208196
BFGS:   25 12:12:36     -421.913177        0.289783
BFGS:   26 12:12:36     -421.955261        0.265332
BFGS:   27 12:12:36     -421.991119        0.204244
BFGS:   28 12:12:36     -422.022278        0.221867
BFGS:   29 12:12:36     -422.059723        0.258496
BFGS:   30 12:12:37     -422.102448        0.236371
BFGS:   31 12:12:37     -422.141357        0.203113
BFGS:   32 12:12:37     -422.179138        0.209314
BFGS:   33 12:12:37     -422.222290        0.259375
BFGS:   34 12:12:37     -422.267548        0.257371
BFGS:   35 12:12:37     -422.307220        0.200076
BFGS:   36 12:12:37     -422.339294        0.203554
BFGS:   37 12:12:37     -422.368713        0.201137
BFGS:   38 12:12:37     -422.404236        0.249764
BFGS:   39 12:12:37     -422.440979        0.216671
BFGS:   40 12:12:37     -422.467529        0.155243
BFGS:   41 12:12:37     -422.489288        0.151686
BFGS:   42 12:12:37     -422.513428        0.182328
BFGS:   43 12:12:37     -422.543121        0.238991
BFGS:   44 12:12:37     -422.566742        0.222066
BFGS:   45 12:12:37     -422.594177        0.190962
BFGS:   46 12:12:37     -422.605865        0.200263
BFGS:   47 12:12:37     -422.626404        0.219829
BFGS:   48 12:12:37     -422.661743        0.192621
BFGS:   49 12:12:37     -422.679749        0.192132
BFGS:   50 12:12:38     -422.704163        0.213622
BFGS:   51 12:12:38     -422.726929        0.176882
BFGS:   52 12:12:38     -422.748993        0.111766
BFGS:   53 12:12:38     -422.762482        0.116487
BFGS:   54 12:12:38     -422.771820        0.122484
BFGS:   55 12:12:38     -422.781830        0.129903
BFGS:   56 12:12:38     -422.791504        0.081844
BFGS:   57 12:12:38     -422.799591        0.066368
BFGS:   58 12:12:38     -422.804932        0.058614
BFGS:   59 12:12:38     -422.812408        0.069947
BFGS:   60 12:12:38     -422.819946        0.065514
BFGS:   61 12:12:38     -422.828644        0.059951
BFGS:   62 12:12:38     -422.834778        0.069221
BFGS:   63 12:12:38     -422.843018        0.057513
BFGS:   64 12:12:38     -422.853760        0.067154
BFGS:   65 12:12:38     -422.867035        0.055653
BFGS:   66 12:12:38     -422.878662        0.063241
BFGS:   67 12:12:38     -422.890106        0.062236
BFGS:   68 12:12:38     -422.903625        0.063662
BFGS:   69 12:12:39     -422.919800        0.064146
BFGS:   70 12:12:39     -422.936188        0.066530
BFGS:   71 12:12:39     -422.950958        0.071491
BFGS:   72 12:12:39     -422.966766        0.055400
BFGS:   73 12:12:39     -422.985107        0.056639
BFGS:   74 12:12:39     -423.002533        0.066946
BFGS:   75 12:12:39     -423.016174        0.058012
BFGS:   76 12:12:39     -423.029663        0.066821
BFGS:   77 12:12:39     -423.048401        0.054809
BFGS:   78 12:12:39     -423.075043        0.077373
BFGS:   79 12:12:39     -423.104034        0.093159
BFGS:   80 12:12:39     -423.129364        0.078418
BFGS:   81 12:12:39     -423.153625        0.065674
BFGS:   82 12:12:39     -423.180481        0.073672
BFGS:   83 12:12:39     -423.205811        0.075516
BFGS:   84 12:12:39     -423.225586        0.077307
BFGS:   85 12:12:39     -423.243103        0.064801
BFGS:   86 12:12:39     -423.265839        0.078118
BFGS:   87 12:12:39     -423.300018        0.088596
BFGS:   88 12:12:39     -423.344391        0.103868
BFGS:   89 12:12:40     -423.390320        0.111085
BFGS:   90 12:12:40     -423.438477        0.104752
BFGS:   91 12:12:40     -423.490417        0.168379
BFGS:   92 12:12:40     -423.546326        0.194759
BFGS:   93 12:12:40     -423.573242        0.156409
BFGS:   94 12:12:40     -423.679230        0.184395
BFGS:   95 12:12:40     -423.642639        0.157794
BFGS:   96 12:12:40     -423.664429        0.133310
BFGS:   97 12:12:40     -423.782379        0.233635
BFGS:   98 12:12:40     -423.841278        0.226284
BFGS:   99 12:12:40     -423.877258        0.265011
BFGS:  100 12:12:40     -423.938538        0.230016
BFGS:  101 12:12:40     -423.959991        0.258498
BFGS:  102 12:12:40     -424.010895        0.194750
BFGS:  103 12:12:40     -424.022980        0.208635
BFGS:  104 12:12:40     -424.039856        0.215470
BFGS:  105 12:12:40     -424.084808        0.185870
BFGS:  106 12:12:40     -424.110504        0.173115
BFGS:  107 12:12:40     -424.139008        0.129350
BFGS:  108 12:12:40     -424.154694        0.133719
BFGS:  109 12:12:41     -424.178070        0.109822
BFGS:  110 12:12:41     -424.188385        0.108906
BFGS:  111 12:12:41     -424.199188        0.089384
